campus_id,campus_name,building_id,year,month,total_kw_consumed,total_gas_consumed,total_water_consumed,scope_1_emissions,scope_2_emissions,total_emissions,category,gross_floor_area,carbon_intensity
1,Bundoora,36,2020.0,2.0,18465.63,0.0,0.0,0.0,7.39,7.39,mixed use,74609.19000000005,0.0001
1,Bundoora,36,2020.0,3.0,19345.13,0.0,0.0,0.0,7.74,7.74,mixed use,74609.19000000005,0.0001
1,Bundoora,36,2020.0,4.0,16032.19,0.0,0.0,0.0,6.41,6.41,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2020.0,5.0,17449.25,0.0,0.0,0.0,6.98,6.98,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2020.0,6.0,17038.69,0.0,0.0,0.0,6.82,6.82,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2020.0,7.0,13785.56,0.0,0.0,0.0,5.51,5.51,mixed use,74609.19000000005,7e-05
1,Bundoora,36,2020.0,8.0,14794.44,0.0,0.0,0.0,5.92,5.92,mixed use,74609.19000000005,8e-05
1,Bundoora,36,2020.0,9.0,8826.88,0.0,0.0,0.0,3.53,3.53,mixed use,74609.19000000005,5e-05
1,Bundoora,36,2020.0,10.0,12253.0,0.0,0.0,0.0,4.9,4.9,mixed use,74609.19000000005,7e-05
1,Bundoora,36,2020.0,11.0,11718.75,0.0,0.0,0.0,4.69,4.69,mixed use,74609.19000000005,6e-05
1,Bundoora,36,2020.0,12.0,16089.5,0.0,0.0,0.0,6.44,6.44,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2021.0,1.0,14545.0,18.99,1115.44,0.1,5.82,5.92,mixed use,74609.19000000005,8e-05
1,Bundoora,36,2021.0,2.0,17030.63,22.68,1137.53,0.12,6.81,6.93,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2021.0,3.0,17807.81,24.0,1134.04,0.13,7.12,7.25,mixed use,74609.19000000005,0.0001
1,Bundoora,36,2021.0,4.0,17596.88,26.27,1153.89,0.14,7.04,7.18,mixed use,74609.19000000005,0.0001
1,Bundoora,36,2021.0,5.0,20100.31,29.26,1158.82,0.16,8.04,8.2,mixed use,74609.19000000005,0.00011
1,Bundoora,36,2021.0,6.0,20117.81,28.25,1165.03,0.15,8.05,8.2,mixed use,74609.19000000005,0.00011
1,Bundoora,36,2021.0,7.0,20341.31,30.37,1171.73,0.16,8.14,8.3,mixed use,74609.19000000005,0.00011
1,Bundoora,36,2021.0,8.0,20795.88,27.51,1178.39,0.15,8.32,8.46,mixed use,74609.19000000005,0.00011
1,Bundoora,36,2021.0,9.0,19673.5,25.8,1192.5,0.14,7.87,8.01,mixed use,74609.19000000005,0.00011
1,Bundoora,36,2021.0,10.0,18968.5,24.5,8139.99,0.13,7.59,7.72,mixed use,74609.19000000005,0.0001
1,Bundoora,36,2021.0,11.0,17309.63,24.23,7826.01,0.13,6.92,7.05,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2021.0,12.0,16741.75,15.76,11646.26,0.08,6.7,6.78,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2022.0,1.0,18842.25,0.0,13281.05,0.0,7.54,7.54,mixed use,74609.19000000005,0.0001
1,Bundoora,36,2022.0,2.0,15858.75,0.0,13301.12,0.0,6.34,6.34,mixed use,74609.19000000005,8e-05
1,Bundoora,36,2022.0,3.0,16506.63,0.0,9663.54,0.0,6.6,6.6,mixed use,74609.19000000005,9e-05
1,Bundoora,36,2022.0,4.0,16783.75,0.0,1983.25,0.0,6.71,6.71,mixed use,74609.19000000005,9e-05
1,Bundoora,37,2018.0,1.0,217954.63,0.0,0.0,0.0,87.18,87.18,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,2.0,252601.38,0.0,0.0,0.0,101.04,101.04,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,3.0,259322.13,0.0,0.0,0.0,103.73,103.73,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,4.0,242392.75,0.0,0.0,0.0,96.96,96.96,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,5.0,278489.75,2358.58,0.0,12.5,111.4,123.9,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,6.0,272412.75,2604.24,0.0,13.8,108.97,122.77,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,7.0,263758.5,2785.73,0.0,14.76,105.5,120.27,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,8.0,280076.0,2710.19,0.0,14.36,112.03,126.39,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,9.0,275215.75,2560.83,0.0,13.57,110.09,123.66,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,10.0,279818.25,2382.62,0.0,12.63,111.93,124.56,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,11.0,266377.0,2132.46,0.0,11.3,106.55,117.85,library,5459748.900000038,2e-05
1,Bundoora,37,2018.0,12.0,261324.5,1222.6,0.0,6.48,104.53,111.01,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,1.0,265667.5,1094.41,0.0,5.8,106.27,112.07,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,2.0,239441.0,1563.56,0.0,8.29,95.78,104.06,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,3.0,251811.5,1868.72,0.0,9.9,100.72,110.63,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,4.0,263168.5,2016.99,0.0,10.69,105.27,115.96,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,5.0,278841.0,2383.15,0.0,12.63,111.54,124.17,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,6.0,266153.5,2467.31,0.0,13.08,106.46,119.54,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,7.0,230026.0,2590.48,0.0,13.73,92.01,105.74,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,8.0,245190.5,2623.7,0.0,13.91,98.08,111.98,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,9.0,253585.0,2317.67,0.0,12.28,101.43,113.72,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,10.0,250498.5,2134.21,0.0,11.31,100.2,111.51,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,11.0,243912.5,1825.57,0.0,9.68,97.56,107.24,library,5459748.900000038,2e-05
1,Bundoora,37,2019.0,12.0,261904.5,1006.65,0.0,5.34,104.76,110.1,library,5459748.900000038,2e-05
1,Bundoora,37,2020.0,1.0,239964.5,0.0,0.0,0.0,95.99,95.99,library,5459748.900000038,2e-05
1,Bundoora,37,2020.0,2.0,230634.0,0.0,0.0,0.0,92.25,92.25,library,5459748.900000038,2e-05
1,Bundoora,37,2020.0,3.0,228534.5,0.0,0.0,0.0,91.41,91.41,library,5459748.900000038,2e-05
1,Bundoora,37,2020.0,4.0,54334.0,0.0,0.0,0.0,21.73,21.73,library,5459748.900000038,0.0
1,Bundoora,37,2020.0,5.0,65928.28,0.0,0.0,0.0,26.37,26.37,library,5459748.900000038,0.0
1,Bundoora,37,2020.0,6.0,69651.21,0.0,0.0,0.0,27.86,27.86,library,5459748.900000038,1e-05
1,Bundoora,37,2020.0,7.0,117063.63,0.0,0.0,0.0,46.83,46.83,library,5459748.900000038,1e-05
1,Bundoora,37,2020.0,8.0,92680.29,0.0,0.0,0.0,37.07,37.07,library,5459748.900000038,1e-05
1,Bundoora,37,2020.0,9.0,103473.65,0.0,0.0,0.0,41.39,41.39,library,5459748.900000038,1e-05
1,Bundoora,37,2020.0,10.0,125116.53,0.0,0.0,0.0,50.05,50.05,library,5459748.900000038,1e-05
1,Bundoora,37,2020.0,11.0,139023.39,0.0,0.0,0.0,55.61,55.61,library,5459748.900000038,1e-05
1,Bundoora,37,2020.0,12.0,160832.0,0.0,0.0,0.0,64.33,64.33,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,1.0,115371.13,1389.5,81625.8,7.36,46.15,53.51,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,2.0,139833.47,1659.34,83242.34,8.79,55.93,64.73,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,3.0,145812.0,1755.94,82986.65,9.31,58.32,67.63,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,4.0,122754.19,1922.1,84439.33,10.19,49.1,59.29,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,5.0,138588.66,2141.49,84800.2,11.35,55.44,66.79,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,6.0,111216.63,2067.05,85254.2,10.96,44.49,55.44,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,7.0,111364.13,2222.74,85745.18,11.78,44.55,56.33,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,8.0,135380.24,2013.03,86232.48,10.67,54.15,64.82,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,9.0,121000.24,1888.3,87264.87,10.01,48.4,58.41,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,10.0,126879.58,1792.8,595667.69,9.5,50.75,60.25,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,11.0,116850.77,1773.18,572691.72,9.4,46.74,56.14,library,5459748.900000038,1e-05
1,Bundoora,37,2021.0,12.0,129974.91,1153.1,852249.28,6.11,51.99,58.1,library,5459748.900000038,1e-05
1,Bundoora,37,2022.0,1.0,120901.28,0.0,971880.25,0.0,48.36,48.36,library,5459748.900000038,1e-05
1,Bundoora,37,2022.0,2.0,125887.16,0.0,973348.86,0.0,50.35,50.35,library,5459748.900000038,1e-05
1,Bundoora,37,2022.0,3.0,152351.5,0.0,707158.17,0.0,60.94,60.94,library,5459748.900000038,1e-05
1,Bundoora,37,2022.0,4.0,151751.19,0.0,145129.92,0.0,60.7,60.7,library,5459748.900000038,1e-05
1,Bundoora,38,2018.0,1.0,170855.06,0.0,0.0,0.0,68.34,68.34,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2018.0,2.0,179493.88,0.0,0.0,0.0,71.8,71.8,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,3.0,200256.25,0.0,0.0,0.0,80.1,80.1,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,4.0,192168.88,0.0,0.0,0.0,76.87,76.87,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,5.0,195275.5,1975.75,0.0,10.47,78.11,88.58,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,6.0,165556.88,2181.53,0.0,11.56,66.22,77.78,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,7.0,178017.13,2333.56,0.0,12.37,71.21,83.57,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,8.0,185318.0,2270.28,0.0,12.03,74.13,86.16,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,9.0,175181.0,2145.17,0.0,11.37,70.07,81.44,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,10.0,198074.75,1995.88,0.0,10.58,79.23,89.81,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,11.0,188594.75,1786.32,0.0,9.47,75.44,84.91,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2018.0,12.0,207054.0,1024.15,0.0,5.43,82.82,88.25,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,1.0,196939.5,916.77,0.0,4.86,78.78,83.63,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,2.0,191830.75,1309.77,0.0,6.94,76.73,83.67,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,3.0,215255.75,1565.39,0.0,8.3,86.1,94.4,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,4.0,181352.0,1689.6,0.0,8.95,72.54,81.5,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,5.0,208142.5,1996.32,0.0,10.58,83.26,93.84,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,6.0,187321.5,2066.83,0.0,10.95,74.93,85.88,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,7.0,188377.0,2170.0,0.0,11.5,75.35,86.85,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,8.0,184274.5,2197.83,0.0,11.65,73.71,85.36,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,9.0,176989.5,1941.48,0.0,10.29,70.8,81.09,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,10.0,181925.5,1787.79,0.0,9.48,72.77,82.25,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,11.0,181613.5,1529.25,0.0,8.11,72.65,80.75,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2019.0,12.0,180328.0,843.26,0.0,4.47,72.13,76.6,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2020.0,1.0,183098.5,0.0,0.0,0.0,73.24,73.24,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2020.0,2.0,183991.0,0.0,0.0,0.0,73.6,73.6,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2020.0,3.0,185729.51,0.0,0.0,0.0,74.29,74.29,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2020.0,4.0,150942.61,0.0,0.0,0.0,60.38,60.38,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,5.0,153519.63,0.0,0.0,0.0,61.41,61.41,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,6.0,161118.92,0.0,0.0,0.0,64.45,64.45,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,7.0,152117.48,0.0,0.0,0.0,60.85,60.85,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,8.0,161112.66,0.0,0.0,0.0,64.45,64.45,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,9.0,128910.18,0.0,0.0,0.0,51.56,51.56,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,10.0,166810.84,0.0,0.0,0.0,66.72,66.72,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,11.0,168828.46,0.0,0.0,0.0,67.53,67.53,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2020.0,12.0,173020.54,0.0,0.0,0.0,69.21,69.21,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2021.0,1.0,182358.11,1163.96,68376.59,6.17,72.94,79.11,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2021.0,2.0,149521.74,1390.0,69730.74,7.37,59.81,67.18,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2021.0,3.0,166262.95,1470.92,69516.55,7.8,66.51,74.3,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2021.0,4.0,158024.71,1610.11,70733.44,8.53,63.21,71.74,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2021.0,5.0,150647.2,1793.89,71035.73,9.51,60.26,69.77,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2021.0,6.0,128228.81,1731.53,71416.04,9.18,51.29,60.47,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2021.0,7.0,141197.38,1861.95,71827.33,9.87,56.48,66.35,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2021.0,8.0,151176.8,1686.28,72235.53,8.94,60.47,69.41,mixed use,4573541.699999976,2e-05
1,Bundoora,38,2021.0,9.0,147049.84,1581.8,73100.35,8.38,58.82,67.2,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2021.0,10.0,143843.29,1501.8,498981.01,7.96,57.54,65.5,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2021.0,11.0,145653.82,1485.37,479734.42,7.87,58.26,66.13,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2021.0,12.0,152582.24,965.93,713915.18,5.12,61.03,66.15,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2022.0,1.0,168138.92,0.0,814128.08,0.0,67.26,67.26,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2022.0,2.0,149193.64,0.0,815358.3,0.0,59.68,59.68,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2022.0,3.0,154471.24,0.0,592374.75,0.0,61.79,61.79,mixed use,4573541.699999976,1e-05
1,Bundoora,38,2022.0,4.0,151531.3,0.0,121572.94,0.0,60.61,60.61,mixed use,4573541.699999976,1e-05
1,Bundoora,39,2018.0,1.0,105415.13,0.0,0.0,0.0,42.17,42.17,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,2.0,97560.75,0.0,0.0,0.0,39.02,39.02,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,3.0,108653.13,0.0,0.0,0.0,43.46,43.46,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,4.0,105011.75,0.0,0.0,0.0,42.0,42.0,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,5.0,107516.25,586.19,0.0,3.11,43.01,46.11,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,6.0,98390.88,647.25,0.0,3.43,39.36,42.79,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,7.0,106509.25,692.35,0.0,3.67,42.6,46.27,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,8.0,107553.75,673.58,0.0,3.57,43.02,46.59,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,9.0,103690.0,636.46,0.0,3.37,41.48,44.85,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,10.0,102100.5,592.16,0.0,3.14,40.84,43.98,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,11.0,100506.25,529.99,0.0,2.81,40.2,43.01,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2018.0,12.0,96430.5,303.86,0.0,1.61,38.57,40.18,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2019.0,1.0,108265.75,272.0,0.0,1.44,43.31,44.75,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2019.0,2.0,99633.0,388.6,0.0,2.06,39.85,41.91,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2019.0,3.0,115158.75,464.44,0.0,2.46,46.06,48.53,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2019.0,4.0,110409.0,501.29,0.0,2.66,44.16,46.82,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2019.0,5.0,117137.75,592.3,0.0,3.14,46.86,49.99,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2019.0,6.0,112312.75,613.21,0.0,3.25,44.93,48.18,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2019.0,7.0,105582.0,643.82,0.0,3.41,42.23,45.65,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2019.0,8.0,112062.0,652.08,0.0,3.46,44.82,48.28,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2019.0,9.0,109933.25,576.02,0.0,3.05,43.97,47.03,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2019.0,10.0,116611.25,530.43,0.0,2.81,46.64,49.46,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2019.0,11.0,113351.0,453.72,0.0,2.4,45.34,47.75,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2019.0,12.0,114122.5,250.19,0.0,1.33,45.65,46.98,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,1.0,111446.25,0.0,0.0,0.0,44.58,44.58,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,2.0,108742.25,0.0,0.0,0.0,43.5,43.5,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,3.0,115619.0,0.0,0.0,0.0,46.25,46.25,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,4.0,99646.5,0.0,0.0,0.0,39.86,39.86,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,5.0,104506.5,0.0,0.0,0.0,41.8,41.8,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,6.0,102038.5,0.0,0.0,0.0,40.82,40.82,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,7.0,95133.5,0.0,0.0,0.0,38.05,38.05,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,8.0,106476.0,0.0,0.0,0.0,42.59,42.59,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,9.0,102445.0,0.0,0.0,0.0,40.98,40.98,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,10.0,107488.0,0.0,0.0,0.0,43.0,43.0,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,11.0,107571.0,0.0,0.0,0.0,43.03,43.03,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2020.0,12.0,108611.5,0.0,0.0,0.0,43.44,43.44,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,1.0,110910.0,345.34,20286.88,1.83,44.36,46.19,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,2.0,105250.5,412.4,20688.65,2.19,42.1,44.29,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,3.0,116197.5,436.41,20625.1,2.31,46.48,48.79,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2021.0,4.0,105745.0,477.71,20986.14,2.53,42.3,44.83,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,5.0,106824.0,532.24,21075.83,2.82,42.73,45.55,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,6.0,102509.5,513.73,21188.66,2.72,41.0,43.73,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,7.0,108510.5,552.43,21310.69,2.93,43.4,46.33,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,8.0,114931.5,500.31,21431.8,2.65,45.97,48.62,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2021.0,9.0,110493.5,469.31,21688.39,2.49,44.2,46.68,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,10.0,115384.0,445.57,148044.36,2.36,46.15,48.52,teaching,1356939.4800000023,4e-05
1,Bundoora,39,2021.0,11.0,105310.5,440.7,142334.02,2.34,42.12,44.46,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2021.0,12.0,105299.0,286.59,211813.9,1.52,42.12,43.64,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2022.0,1.0,105177.0,0.0,241546.4,0.0,42.07,42.07,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2022.0,2.0,96172.0,0.0,241911.4,0.0,38.47,38.47,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2022.0,3.0,98118.0,0.0,175753.66,0.0,39.25,39.25,teaching,1356939.4800000023,3e-05
1,Bundoora,39,2022.0,4.0,104138.0,0.0,36069.88,0.0,41.66,41.66,teaching,1356939.4800000023,3e-05
1,Bundoora,40,2018.0,1.0,115777.75,0.0,0.0,0.0,46.31,46.31,other,2849674.200000011,2e-05
1,Bundoora,40,2018.0,2.0,106398.13,0.0,0.0,0.0,42.56,42.56,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,3.0,108704.5,0.0,0.0,0.0,43.48,43.48,other,2849674.200000011,2e-05
1,Bundoora,40,2018.0,4.0,98945.25,0.0,0.0,0.0,39.58,39.58,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,5.0,92047.13,1231.04,0.0,6.52,36.82,43.34,other,2849674.200000011,2e-05
1,Bundoora,40,2018.0,6.0,80280.0,1359.26,0.0,7.2,32.11,39.32,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,7.0,75118.38,1453.99,0.0,7.71,30.05,37.75,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,8.0,70179.5,1414.56,0.0,7.5,28.07,35.57,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,9.0,69938.75,1336.61,0.0,7.08,27.98,35.06,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,10.0,80201.0,1243.59,0.0,6.59,32.08,38.67,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,11.0,83831.0,1113.02,0.0,5.9,33.53,39.43,other,2849674.200000011,1e-05
1,Bundoora,40,2018.0,12.0,96193.25,638.13,0.0,3.38,38.48,41.86,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,1.0,98607.25,571.22,0.0,3.03,39.44,42.47,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,2.0,94922.25,816.09,0.0,4.33,37.97,42.29,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,3.0,100443.0,975.36,0.0,5.17,40.18,45.35,other,2849674.200000011,2e-05
1,Bundoora,40,2019.0,4.0,87375.5,1052.75,0.0,5.58,34.95,40.53,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,5.0,91737.25,1243.86,0.0,6.59,36.69,43.29,other,2849674.200000011,2e-05
1,Bundoora,40,2019.0,6.0,70595.25,1287.8,0.0,6.83,28.24,35.06,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,7.0,62802.0,1352.08,0.0,7.17,25.12,32.29,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,8.0,62845.0,1369.42,0.0,7.26,25.14,32.4,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,9.0,65362.75,1209.69,0.0,6.41,26.15,32.56,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,10.0,75136.75,1113.93,0.0,5.9,30.05,35.96,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,11.0,72960.0,952.84,0.0,5.05,29.18,34.23,other,2849674.200000011,1e-05
1,Bundoora,40,2019.0,12.0,82267.5,525.42,0.0,2.78,32.91,35.69,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,1.0,83649.5,0.0,0.0,0.0,33.46,33.46,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,2.0,84423.5,0.0,0.0,0.0,33.77,33.77,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,3.0,86568.0,0.0,0.0,0.0,34.63,34.63,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,4.0,64197.5,0.0,0.0,0.0,25.68,25.68,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,5.0,53886.5,0.0,0.0,0.0,21.55,21.55,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,6.0,47702.5,0.0,0.0,0.0,19.08,19.08,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,7.0,51692.75,0.0,0.0,0.0,20.68,20.68,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,8.0,63572.5,0.0,0.0,0.0,25.43,25.43,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,9.0,61841.0,0.0,0.0,0.0,24.74,24.74,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,10.0,78688.75,0.0,0.0,0.0,31.48,31.48,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,11.0,80821.5,0.0,0.0,0.0,32.33,32.33,other,2849674.200000011,1e-05
1,Bundoora,40,2020.0,12.0,79183.5,0.0,0.0,0.0,31.67,31.67,other,2849674.200000011,1e-05
1,Bundoora,40,2021.0,1.0,83425.5,725.24,42603.96,3.84,33.37,37.21,other,2849674.200000011,1e-05
1,Bundoora,40,2021.0,2.0,24600.5,866.08,43447.7,4.59,9.84,14.43,other,2849674.200000011,1e-05
1,Bundoora,41,2019.0,11.0,2028.91,5.67,0.0,0.03,0.81,0.84,teaching,16967.0,5e-05
1,Bundoora,41,2019.0,12.0,9808.24,3.13,0.0,0.02,3.92,3.94,teaching,16967.0,0.00023
1,Bundoora,41,2020.0,1.0,6305.93,0.0,0.0,0.0,2.52,2.52,teaching,16967.0,0.00015
1,Bundoora,41,2020.0,2.0,7138.06,0.0,0.0,0.0,2.86,2.86,teaching,16967.0,0.00017
1,Bundoora,41,2020.0,3.0,8005.32,0.0,0.0,0.0,3.2,3.2,teaching,16967.0,0.00019
